Season,Race,Circuit,Country,Date,Driver,Driver_ID,Team,Position,Points,Grid,Laps,Status,Total_Points,Average_Position,Best_Position,Locality,Latitude,Longitude,Country.1,Temperature_C,Weather_Description,Wind_Speed_kmh
2001,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,2001-04-15,Räikkönen,raikkonen,Sauber,20,0.0,10,17,Steering,9.0,10.5,3,Imola,44.3439,11.7167,,,,
2001,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,2001-04-15,Verstappen,verstappen,Arrows,21,0.0,17,6,Exhaust,0.0,15.11111111111111,7,Imola,44.3439,11.7167,,,,
2001,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,2001-04-15,Alonso,alonso,Minardi,22,0.0,18,5,Brakes,0.0,15.25,9,Imola,44.3439,11.7167,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Schumacher,michael_schumacher,Ferrari,1,10.0,1,65,Finished,50.0,5.888888888888889,1,Montmeló,41.57,2.26111,Spain,21.27317073170732,316.0,15.587096774193547
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Pablo Montoya,montoya,Williams,2,6.0,12,65,Finished,18.0,11.444444444444445,1,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Villeneuve,villeneuve,BAR,3,4.0,7,65,Finished,7.0,10.9,3,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Trulli,trulli,Jordan,4,3.0,6,65,Finished,13.0,7.111111111111111,4,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Coulthard,coulthard,McLaren,5,2.0,3,65,Finished,32.0,7.1,1,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Heidfeld,heidfeld,Sauber,6,1.0,10,65,Finished,9.0,10.5,3,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Panis,panis,BAR,7,0.0,11,65,Finished,7.0,10.9,3,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Räikkönen,raikkonen,Sauber,8,0.0,9,65,Finished,9.0,10.5,3,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Häkkinen,hakkinen,McLaren,9,0.0,2,64,Clutch,32.0,7.1,1,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Alesi,alesi,Prost,10,0.0,15,64,+1 Lap,0.0,12.2,8,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Burti,burti,Prost,11,0.0,14,64,+1 Lap,0.0,12.2,8,Montmeló,41.57,2.26111,,,,
2001,Spanish Grand Prix,Circuit de Barcelona-Catalunya,Spain,2001-04-29,Verstappen,verstappen,Arrows,12,0.0,17,63,+2 Laps,0.0,15.11111111111111,7,Montmeló,41.57,2.26111,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Schumacher,michael_schumacher,Ferrari,1,10.0,2,58,Finished,50.0,6.555555555555555,1,Melbourne,-37.8497,144.968,Australia,16.6,316.0,15.587096774193547
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Pablo Montoya,montoya,Williams,2,6.0,6,58,Finished,43.0,4.8,1,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Räikkönen,raikkonen,McLaren,3,4.0,5,58,Finished,13.0,9.77777777777778,3,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Irvine,irvine,Jaguar,4,3.0,19,57,+1 Lap,3.0,10.25,4,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Webber,webber,Minardi,5,2.0,18,56,+2 Laps,2.0,12.625,5,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Salo,salo,Toyota,6,1.0,14,56,+2 Laps,2.0,12.5,6,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Yoong,yoong,Minardi,7,0.0,21,55,+3 Laps,2.0,12.625,5,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,de la Rosa,rosa,Jaguar,8,0.0,20,53,+5 Laps,3.0,10.25,4,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Coulthard,coulthard,McLaren,9,0.0,4,33,Gearbox,13.0,9.77777777777778,3,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Villeneuve,villeneuve,BAR,10,0.0,13,27,Broken wing,0.0,13.0,7,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Frentzen,frentzen,Arrows,11,0.0,15,16,Disqualified,1.0,14.22222222222222,6,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Bernoldi,bernoldi,Arrows,12,0.0,17,15,Disqualified,1.0,14.22222222222222,6,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Sato,sato,Jordan,13,0.0,22,12,Electrical,0.0,15.25,9,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Trulli,trulli,Renault,14,0.0,7,8,Spun off,8.0,11.5,4,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Barrichello,barrichello,Ferrari,15,0.0,1,0,Collision,50.0,6.555555555555555,1,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Schumacher,ralf_schumacher,Williams,16,0.0,3,0,Collision,43.0,4.8,1,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Fisichella,fisichella,Jordan,17,0.0,8,0,Collision,0.0,15.25,9,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Massa,massa,Sauber,18,0.0,9,0,Collision,8.0,10.5,4,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Heidfeld,heidfeld,Sauber,19,0.0,10,0,Collision,8.0,10.5,4,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Button,button,Renault,20,0.0,11,0,Collision,8.0,11.5,4,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,Panis,panis,BAR,21,0.0,12,0,Collision,0.0,13.0,7,Melbourne,-37.8497,144.968,,,,
2002,Australian Grand Prix,Albert Park Grand Prix Circuit,Australia,2002-03-03,McNish,mcnish,Toyota,22,0.0,16,0,Collision,2.0,12.5,6,Melbourne,-37.8497,144.968,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Schumacher,ralf_schumacher,Williams,1,10.0,4,56,Finished,43.0,4.8,1,Kuala Lumpur,2.76083,101.738,Malaysia,28.7,316.0,15.587096774193547
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Pablo Montoya,montoya,Williams,2,6.0,2,56,Finished,43.0,4.8,1,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Schumacher,michael_schumacher,Ferrari,3,4.0,1,56,Finished,50.0,6.555555555555555,1,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Button,button,Renault,4,3.0,8,56,Finished,8.0,11.5,4,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Heidfeld,heidfeld,Sauber,5,2.0,7,55,+1 Lap,8.0,10.5,4,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Massa,massa,Sauber,6,1.0,14,55,+1 Lap,8.0,10.5,4,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,McNish,mcnish,Toyota,7,0.0,19,55,+1 Lap,2.0,12.5,6,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Villeneuve,villeneuve,BAR,8,0.0,13,55,+1 Lap,0.0,13.0,7,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Sato,sato,Jordan,9,0.0,15,54,+2 Laps,0.0,15.25,9,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,de la Rosa,rosa,Jaguar,10,0.0,17,54,+2 Laps,3.0,10.25,4,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Frentzen,frentzen,Arrows,11,0.0,11,54,+2 Laps,1.0,14.22222222222222,6,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Salo,salo,Toyota,12,0.0,10,53,+3 Laps,2.0,12.5,6,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Fisichella,fisichella,Jordan,13,0.0,9,53,+3 Laps,0.0,15.25,9,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Barrichello,barrichello,Ferrari,14,0.0,3,39,Engine,50.0,6.555555555555555,1,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Webber,webber,Minardi,15,0.0,21,34,Electrical,2.0,12.625,5,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Irvine,irvine,Jaguar,16,0.0,20,30,Hydraulics,3.0,10.25,4,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Yoong,yoong,Minardi,17,0.0,22,29,Gearbox,2.0,12.625,5,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Räikkönen,raikkonen,McLaren,18,0.0,5,24,Engine,13.0,9.77777777777778,3,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Bernoldi,bernoldi,Arrows,19,0.0,16,20,Fuel,1.0,14.22222222222222,6,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Coulthard,coulthard,McLaren,20,0.0,6,15,Engine,13.0,9.77777777777778,3,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Panis,panis,BAR,21,0.0,18,9,Clutch,0.0,13.0,7,Kuala Lumpur,2.76083,101.738,,,,
2002,Malaysian Grand Prix,Sepang International Circuit,Malaysia,2002-03-17,Trulli,trulli,Renault,22,0.0,12,9,Overheating,8.0,11.5,4,Kuala Lumpur,2.76083,101.738,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Schumacher,michael_schumacher,Ferrari,1,10.0,2,71,Finished,50.0,6.555555555555555,1,São Paulo,-23.7036,-46.6997,Brazil,25.9,316.0,8.8
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Schumacher,ralf_schumacher,Williams,2,6.0,3,71,Finished,43.0,4.8,1,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Coulthard,coulthard,McLaren,3,4.0,4,71,Finished,13.0,9.77777777777778,3,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Button,button,Renault,4,3.0,7,71,Finished,8.0,11.5,4,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Pablo Montoya,montoya,Williams,5,2.0,1,71,Finished,43.0,4.8,1,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Salo,salo,Toyota,6,1.0,10,70,+1 Lap,2.0,12.5,6,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Irvine,irvine,Jaguar,7,0.0,13,70,+1 Lap,3.0,10.25,4,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,de la Rosa,rosa,Jaguar,8,0.0,11,70,+1 Lap,3.0,10.25,4,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Sato,sato,Jordan,9,0.0,19,69,+2 Laps,0.0,15.25,9,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Villeneuve,villeneuve,BAR,10,0.0,15,68,Engine,0.0,13.0,7,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Webber,webber,Minardi,11,0.0,20,68,+3 Laps,2.0,12.625,5,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Räikkönen,raikkonen,McLaren,12,0.0,5,67,Wheel rim,13.0,9.77777777777778,3,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Yoong,yoong,Minardi,13,0.0,22,67,+4 Laps,2.0,12.625,5,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Heidfeld,heidfeld,Sauber,14,0.0,9,61,Brakes,8.0,10.5,4,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Trulli,trulli,Renault,15,0.0,6,60,Engine,8.0,11.5,4,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Massa,massa,Sauber,16,0.0,12,41,Collision,8.0,10.5,4,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,McNish,mcnish,Toyota,17,0.0,16,40,Spun off,2.0,12.5,6,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Panis,panis,BAR,18,0.0,17,25,Gearbox,0.0,13.0,7,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Frentzen,frentzen,Arrows,19,0.0,18,25,Suspension,1.0,14.22222222222222,6,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Bernoldi,bernoldi,Arrows,20,0.0,21,19,Suspension,1.0,14.22222222222222,6,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Barrichello,barrichello,Ferrari,21,0.0,8,16,Hydraulics,50.0,6.555555555555555,1,São Paulo,-23.7036,-46.6997,,,,
2002,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,2002-03-31,Fisichella,fisichella,Jordan,22,0.0,14,6,Engine,0.0,15.25,9,São Paulo,-23.7036,-46.6997,,,,
2002,San Marino Grand Prix,Autodromo Enzo e Dino Ferrari,Italy,2002-04-14,Schumacher,michael_schumacher,Ferrari,1,10.0,1,62,Finished,50.0,6.555555555555555,1,Imola,44.3439,11.7167,Italy,21.27317073170732,316.0,15.587096774193547
